symbol,date,open,high,low,close,volume,adjclose
sz000055,2025-06-12,4.150000095367432,4.159999847412109,4.110000133514404,4.150000095367432,6938048,4.150000095367432
sz000055,2025-06-13,4.110000133514404,4.159999847412109,4.050000190734863,4.050000190734863,8041250,4.050000190734863
