symbol,date,open,high,low,close,volume,adjclose,dividends
sz000001,2025-06-12,11.5600004196167,11.699999809265137,11.520000457763672,11.68000030517578,129022047,11.68000030517578,0.362
sz000001,2025-06-13,11.68000030517578,11.739999771118164,11.5600004196167,11.579999923706056,109549419,11.579999923706056,0.0
sz000001,2025-06-12,11.5600004196167,11.699999809265137,11.520000457763672,11.68000030517578,129022047,11.68000030517578,0.362
sz000001,2025-06-13,11.68000030517578,11.739999771118164,11.5600004196167,11.579999923706056,109549419,11.579999923706056,0.0
sz000001,2025-06-12,11.5600004196167,11.699999809265137,11.520000457763672,11.680000305175781,129022047,11.680000305175781,0.362
sz000001,2025-06-13,11.680000305175781,11.739999771118164,11.5600004196167,11.579999923706055,109549419,11.579999923706055,0.0
