symbol,date,open,high,low,close,volume,adjclose
sz000063,2025-06-12,32.0,32.43000030517578,31.920000076293945,31.940000534057617,45773929,31.940000534057617
sz000063,2025-06-13,31.860000610351562,32.130001068115234,31.280000686645508,31.479999542236328,54047399,31.479999542236328
