symbol,date,open,high,low,close,volume,adjclose
sz000008,2025-06-12,2.819999933242798,2.8299999237060547,2.789999961853028,2.799999952316284,38828240,2.799999952316284
sz000008,2025-06-13,2.799999952316284,2.809999942779541,2.759999990463257,2.759999990463257,41676200,2.759999990463257
sz000008,2025-06-12,2.819999933242798,2.8299999237060547,2.7899999618530273,2.799999952316284,38828240,2.799999952316284
sz000008,2025-06-13,2.799999952316284,2.809999942779541,2.759999990463257,2.759999990463257,41676200,2.759999990463257
