symbol,date,open,high,low,close,volume,adjclose
sz000065,2025-06-12,10.279999732971191,10.300000190734863,10.1899995803833,10.229999542236328,9258556,10.229999542236328
sz000065,2025-06-13,10.199999809265137,10.229999542236328,10.020000457763672,10.0600004196167,13163904,10.0600004196167
