symbol,date,open,high,low,close,volume,adjclose
sz000070,2025-06-12,7.119999885559082,7.309999942779541,7.110000133514404,7.199999809265137,15693827,7.199999809265137
sz000070,2025-06-13,7.170000076293945,7.269999980926514,7.059999942779541,7.159999847412109,17032542,7.159999847412109
