symbol,date,open,high,low,close,volume,adjclose
sz000089,2025-06-12,7.110000133514404,7.150000095367432,7.070000171661377,7.090000152587891,8204980,7.090000152587891
sz000089,2025-06-13,7.070000171661377,7.090000152587891,7.03000020980835,7.03000020980835,7959737,7.03000020980835
