symbol,date,open,high,low,close,volume,adjclose
sz000090,2025-06-12,3.549999952316284,3.559999942779541,3.5199999809265137,3.5399999618530273,15094444,3.5399999618530273
sz000090,2025-06-13,3.5299999713897705,3.5399999618530273,3.4800000190734863,3.490000009536743,20606030,3.490000009536743
