symbol,date,open,high,low,close,volume,adjclose
sz000036,2025-06-12,3.630000114440918,3.6500000953674316,3.5399999618530273,3.5799999237060547,21721797,3.5799999237060547
sz000036,2025-06-13,3.5799999237060547,3.5899999141693115,3.5,3.509999990463257,15453281,3.509999990463257
