symbol,date,open,high,low,close,volume,adjclose
sz000032,2025-06-12,19.299999237060547,20.299999237060547,19.1200008392334,19.739999771118164,24805800,19.739999771118164
sz000032,2025-06-13,19.649999618530273,19.670000076293945,19.0,19.049999237060547,19458346,19.049999237060547
