symbol,date,open,high,low,close,volume,adjclose
sz000017,2025-06-12,7.039999961853027,7.110000133514404,6.929999828338623,7.059999942779541,22979536,7.059999942779541
sz000017,2025-06-13,7.179999828338623,7.300000190734863,6.949999809265137,7.099999904632568,34692300,7.099999904632568
sz000017,2025-06-12,7.039999961853027,7.110000133514404,6.929999828338623,7.059999942779541,22979536,7.059999942779541
sz000017,2025-06-13,7.179999828338623,7.300000190734863,6.949999809265137,7.099999904632568,34692300,7.099999904632568
