symbol,date,open,high,low,close,volume,adjclose
sz000100,2025-06-12,4.300000190734863,4.389999866485596,4.289999961853027,4.369999885559082,232270903,4.369999885559082
sz000100,2025-06-13,4.349999904632568,4.360000133514404,4.260000228881836,4.300000190734863,186522453,4.300000190734863
