date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000058,0.9927096635140178,1.008505547070725,0.9914945688070843,1.0,78739129.75042343,8.229999542236328,,0.12150668962592326
2025-06-13,sz000058,0.9963548317570089,0.9987850211708758,0.9720535170073861,0.9732686117143194,86621551.7219925,8.010000228881836,-0.026731388285680557,0.12150668962592326
