date,open,close,high,low,volume,money,change,adjclose,symbol,factor
2020-11-09,0.9868865478498516,1.0,1.0048679077807106,0.9868865478498516,1027643042023.6499,27262742.29458161,,6421.65,sh000905,0.00015572321755312108
2020-11-10,1.001990142720329,0.9924380805556205,1.002142751473531,0.987174635802325,911417926177.7999,24282150.51770184,-0.00756191944437945,6373.09,sh000905,0.00015572321755312108
2020-11-11,0.9898343883581323,0.9802169224420515,0.9927728854733596,0.9799412923469826,839489987775.2999,20935279.714092173,-0.012314277689472575,6294.61,sh000905,0.00015572321755312108
2020-11-12,0.9818457872976571,0.9834684232245607,0.9874409225043408,0.9787655820544564,672222727251.8999,17625396.10972258,0.0033171236978939422,6315.49,sh000905,0.00015572321755312108
2020-11-13,0.9817507961349498,0.9821416614110081,0.984078858237369,0.9730147236302197,687863522749.6499,17587942.00991957,-0.001349063968116404,6306.97,sh000905,0.00015572321755312108
2020-11-16,0.9841240179704593,0.994661808102279,0.9946695942631567,0.9801670910124346,858429026194.5,20521506.94977148,0.012747801242117829,6387.37,sh000905,0.00015572321755312108
2020-11-17,0.9936340348664285,0.9868086862410751,0.9936340348664285,0.9811450328186682,907214230606.35,21641226.986833602,-0.007895268318572457,6336.94,sh000905,0.00015572321755312108
2020-11-18,0.9862652122118147,0.9874424797365164,0.9939034360327954,0.9832846698278481,860388470680.6499,20212228.700100444,0.0006422658254616742,6341.01,sh000905,0.00015572321755312108
2020-11-19,0.9854289785335545,0.9904930975683821,0.991984925992541,0.9800534130636208,795031389315.8999,18851792.08209728,0.0030894132007361907,6360.6,sh000905,0.00015572321755312108
2020-11-20,0.9895883456743984,1.0002086691115213,1.0012800448482866,0.9890464288773135,839101882514.25,19942756.91263149,0.009808823067006145,6422.99,sh000905,0.00015572321755312108
2020-11-23,1.0022221703144831,1.0079854865961242,1.0147298591483498,0.9977279982559001,1168262965912.2,26506906.824258566,0.0077751950415616555,6472.93,sh000905,0.00015572321755312108
2020-11-24,1.0079574564169644,1.008337421067794,1.011444099257979,1.0051419806436042,989338445613.8999,23165313.527831633,0.00034914636802807486,6475.19,sh000905,0.00015572321755312108
2020-11-25,1.0105284467387665,0.9889000490528136,1.010600079418841,0.9889000490528136,987733938566.5499,24390134.667569865,-0.01927665443021742,6350.37,sh000905,0.00015572321755312108
2020-11-26,0.9888206302118614,0.9863975769467349,0.990114690149728,0.9787157506248395,791384470064.3999,19547696.52783942,-0.0025305612113939446,6334.3,sh000905,0.00015572321755312108
2020-11-27,0.9868772044567986,0.9890931458425795,0.9891242904860902,0.9773298139886166,776281898739.75,18283145.466975,0.0027327407921948765,6351.61,sh000905,0.00015572321755312108
2020-11-30,0.9904712963179246,0.9843171147602252,0.9962735434039539,0.9825262977583643,1047741535036.95,24529154.948027376,-0.004828696976042268,6320.94,sh000905,0.00015572321755312108
2020-12-01,0.9822786978424549,1.0007739443912391,1.0025367312139404,0.9809643938863065,969395202411.0,23757576.254078005,0.016719032295829495,6426.62,sh000905,0.00015572321755312108
2020-12-02,1.0025398456782915,1.002075790489983,1.0039179961536366,0.9955369725849276,961353793944.8999,23434937.12176777,0.0013008393214473113,6434.98,sh000905,0.00015572321755312108
2020-12-03,1.0024495262121107,1.0029945574735466,1.0061417237002952,0.9955229574953478,977471018077.7999,23808795.628537837,0.0009168637664764834,6440.88,sh000905,0.00015572321755312108
2020-12-04,1.0006820676928827,1.0067085562121885,1.0078188627533422,0.9981359930858893,827462789587.2,21072604.609718688,0.003702910161344386,6464.73,sh000905,0.00015572321755312108
2020-12-07,1.0069047674663054,1.000471841349186,1.0079730287387199,0.9993771071297876,777522349605.2999,20375918.807160154,-0.006195154321990137,6424.68,sh000905,0.00015572321755312108
2020-12-08,1.0003908652760585,1.0003114464351062,1.0041640388373705,0.997675052361932,677451908955.1499,18425926.465627994,-0.0001603192688197641,6423.65,sh000905,0.00015572321755312108
2020-12-09,1.001375036010994,0.9821805922153964,1.0024573123729883,0.9821805922153964,780334595633.1,20779619.4037358,-0.01812520918792271,6307.22,sh000905,0.00015572321755312108
2020-12-10,0.9803321576230409,0.9841863072574807,0.9889856968224678,0.975943877352394,710087703924.2999,19060304.005356878,0.0020421041282847607,6320.1,sh000905,0.00015572321755312108
