date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000011,1.0081206143565602,1.013921100597706,0.9907192662681961,1.0,37574588.121151924,8.619999885559082,,0.11600928228262282
2025-06-13,sz000011,1.0011601193752437,1.0058004862411458,0.97679816567049,0.9802784131611483,35764388.14518452,8.449999809265137,-0.019721586838851723,0.11600928228262282
