date,symbol,open,high,low,close,volume,adjclose,dividends,change,factor
2025-06-12,sz000001,0.989726037463723,1.0017122862642815,0.9863013832849639,1.0,1506977548.3344038,11.68000030517578,0.030993149875140524,,0.08561643611917272
2025-06-13,sz000001,1.0,1.0051369404430406,0.989726037463723,0.9914383237280046,1279537247.3518293,11.579999923706056,0.0,-0.008561676271995444,0.08561643611917272
