date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000019,1.011661796231638,1.0131194860056985,0.9956267916582415,1.0,54236347.83558798,6.860000133514404,,0.14577259191505237
2025-06-13,sz000019,1.0014576897740606,1.005830898115819,0.9912536528262714,0.998542240716151,63043119.9669919,6.849999904632568,-0.0014577592838489473,0.14577259191505237
