date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000099,0.9926403013295025,1.020239215211132,0.9871204834593654,1.0,330463214.5208359,21.739999771118164,,0.045998160557872286
2025-06-13,sz000099,0.9908004205291427,0.9935602855969471,0.9793008803896747,0.982060745457479,280147745.99056435,21.350000381469727,-0.017939254542520988,0.045998160557872286
