date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000062,1.0083698319328624,1.0203268324344443,0.9992028514291735,1.0,398108326.41114426,25.09000015258789,,0.039856516298062104
2025-06-13,sz000062,1.0003985742854133,1.0235153506974783,0.9836588343994163,0.9980072045932057,615852494.8953819,25.040000915527344,-0.001992795406794312,0.039856516298062104
