date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000002,1.00614438716539,1.0076804473333012,0.9953916730025212,1.0,700814948.2596016,6.510000228881836,,0.1536098256284948
2025-06-13,sz000002,0.9984638665852161,1.0,0.9861750922544362,0.9892472858371312,570373982.533493,6.440000057220459,-0.010752714162868826,0.1536098256284948
