date,open,close,high,low,volume,money,change,adjclose,symbol,factor
2020-12-11,0.9952763809007596,0.9815873207062342,0.9952763809007596,0.9735011593242796,793816458969.6001,55248623.43902757,-0.010300535166338887,4889.63,sh000300,0.0002007487929978821
2020-12-14,0.9843978038082045,0.9906631736376684,0.9911489857167234,0.9811918455840283,601754806073.8501,49761265.35336806,0.0092460983755418,4934.84,sh000300,0.0002007487929978821
2020-12-15,0.9900127475483553,0.9927228562538267,0.9945476627821773,0.9846306724080821,589506074894.55,49804448.35235428,0.0020790947629507617,4945.1,sh000300,0.0002007487929978821
2020-12-16,0.9951719915284009,0.9944834231684181,0.9974926475754563,0.9913356820942113,531903407265.45,46111202.156845026,0.0017734727305815934,4953.87,sh000300,0.0002007487929978821
2020-12-17,0.9958605598883835,1.0072530538910134,1.0080841538940246,0.9937808023929255,664439760798.0,54238380.378009975,0.012840466140613183,5017.48,sh000300,0.0002007487929978821
2020-12-18,1.00661868770514,1.0037379425256205,1.0092525118692723,0.9995302478243849,637859964624.3,51981601.83885894,-0.003489799660387094,4999.97,sh000300,0.0002007487929978821
2020-12-21,1.0028927901070994,1.0131470384534313,1.0134822889377377,0.997721501199474,701432765284.3501,59864152.32176016,0.009374056244337403,5046.84,sh000300,0.0002007487929978821
2020-12-22,1.0107661577684763,0.9966715850120952,1.0148112459473837,0.9959047246228431,808697116309.5,65596438.27315888,-0.016261660761981656,4964.77,sh000300,0.0002007487929978821
2020-12-23,0.9991869673883585,1.0051732963955553,1.0094552681502,0.9973501159324278,698847628944.3,61976981.50099872,0.008530103106488163,5007.12,sh000300,0.0002007487929978821
2020-12-24,1.0049504652353278,1.0037479799652704,1.0103767051100605,0.9995764200467744,569959431841.8,49519603.53237576,-0.0014179807953472734,5000.02,sh000300,0.0002007487929978821
2020-12-25,1.0008873096650506,1.0121774217832515,1.0121954891746214,0.9984602567577062,602778114841.65,48981153.4624148,0.008397966408134394,5042.01,sh000300,0.0002007487929978821
2020-12-28,1.0123641181607395,1.016674194746404,1.0216788621558412,1.0113443142923102,682018576328.1001,56414275.79591877,0.004442672664274783,5064.41,sh000300,0.0002007487929978821
2020-12-29,1.018087466249109,1.0123641181607395,1.0192859365433065,1.0106316560771678,703359949972.3501,56015986.0792757,-0.004239388201192296,5042.94,sh000300,0.0002007487929978821
2020-12-30,1.01136840414747,1.0265711102411996,1.0265711102411996,1.011097393276923,740360351763.4501,59537638.296445735,0.01403348046972619,5113.71,sh000300,0.0002007487929978821
2020-12-31,1.0283316771557909,1.046160177461933,1.0470294197356138,1.0283316771557909,854812158207.15,72014889.63754804,0.019082036329787888,5211.29,sh000300,0.0002007487929978821
2021-01-04,1.0464894054824496,1.0574884318508035,1.0608429441817981,1.042074939524426,1054608497707.05,90898285.4720106,0.010828412926549902,5267.72,sh000300,0.0002007487929978821
2021-01-05,1.0530960482600098,1.07771989520913,1.07771989520913,1.0507954670922541,1120460828884.6501,99981317.89976612,0.019131616714631816,5368.5,sh000300,0.0002007487929978821
2021-01-06,1.0813353809710218,1.0875907133608358,1.0907625442902025,1.0722856253826774,965253350250.7501,89219665.10122757,0.009158982956132933,5417.67,sh000300,0.0002007487929978821
2021-01-07,1.0897427404217732,1.1068605900007025,1.1068605900007025,1.086723478575085,1095259780726.65,95031538.28098808,0.017717948859934163,5513.66,sh000300,0.0002007487929978821
2021-01-08,1.1093960472562658,1.1032009395043512,1.113647906691961,1.0926134481616427,1017814119570.6001,95068134.92085478,-0.003306333723878452,5495.43,sh000300,0.0002007487929978821
2021-01-11,1.1049695363706624,1.0923063025083561,1.1152980617704034,1.0865528421010369,1154856173917.05,104850789.98424122,-0.009875478352012523,5441.16,sh000300,0.0002007487929978821
2021-01-12,1.087958083652022,1.1234605076936974,1.1234605076936974,1.087582683409116,1116919223531.1,97610840.38343018,0.02852149174073193,5596.35,sh000300,0.0002007487929978821
2021-01-13,1.1260521746113001,1.1197707448783965,1.133170726811005,1.111172674074297,1302971156607.4502,109801506.98746324,-0.003284283506213903,5577.97,sh000300,0.0002007487929978821
2021-01-14,1.1154024511427625,1.098188242143194,1.1177732943880676,1.095823421361679,1213872199981.6501,100753834.509922,-0.019274036970439057,5470.46,sh000300,0.0002007487929978821
2021-01-15,1.098374938520682,1.0957029720858802,1.1042448332279402,1.0820901964326939,1188736586837.25,95498192.10294397,-0.0022630638008503956,5458.08,sh000300,0.0002007487929978821
2021-01-18,1.0917040561293625,1.1078362291346724,1.1124414064460437,1.0862075541770804,1031397822661.8,84859969.8121995,0.011073491044469863,5518.52,sh000300,0.0002007487929978821
2021-01-19,1.1093318076425065,1.0915755769018438,1.1106386822849226,1.08719925321449,1051281165123.7501,86965416.67780823,-0.014677848408631289,5437.52,sh000300,0.0002007487929978821
2021-01-20,1.0920553665171087,1.0993867124373915,1.1033254037560098,1.089371355154727,851378767701.0001,75033953.31787567,0.007155835748650086,5476.43,sh000300,0.0002007487929978821
2021-01-21,1.1027050899856463,1.1171610105694239,1.1228100816043842,1.1022232928824516,1045835418807.3,90976077.69138888,0.016167466762105898,5564.97,sh000300,0.0002007487929978821
2021-01-22,1.1166410711955594,1.1181266122637437,1.1189055175805753,1.106904754735162,992783149645.65,91666354.43965992,0.0008643352974049279,5569.78,sh000300,0.0002007487929978821
2021-01-25,1.1169903740953757,1.1293966495026448,1.1353307838236621,1.1128047617613699,981560173077.0001,102013907.79286739,0.010079392722872393,5625.92,sh000300,0.0002007487929978821
2021-01-26,1.1243739147018377,1.1067220733335341,1.1243739147018377,1.1053228542463387,856316934377.8501,83312369.47413853,-0.020076716341504985,5512.97,sh000300,0.0002007487929978821
2021-01-27,1.1052766820239492,1.1097393276922922,1.1111425617553474,1.0940086522729782,797966640834.0,75660735.42634024,0.0027262981659612606,5528.0,sh000300,0.0002007487929978821
2021-01-28,1.0941551988918665,1.0794543647806318,1.0965380870647514,1.0760898150099871,849248373821.1001,75514975.43437019,-0.02729015918958022,5377.14,sh000300,0.0002007487929978821
2021-01-29,1.0868479428267437,1.074399510172945,1.0901060957370992,1.0615796922521004,907496290659.7501,78349783.04596142,-0.0046827867602480255,5351.96,sh000300,0.0002007487929978821
2021-02-01,1.0753811717707047,1.0875866983849758,1.088520180272416,1.072410089634336,828466774401.75,69631542.8195168,0.012274008026965655,5417.65,sh000300,0.0002007487929978821
2021-02-02,1.0900057213406003,1.104337177672719,1.1047627651138747,1.086356108283899,822971647962.75,76287897.42218475,0.015401511725563699,5501.09,sh000300,0.0002007487929978821
2021-02-03,1.103977837333253,1.1011472793519828,1.1107209892900518,1.0987222339325684,936764376969.3,81171490.29881458,-0.0028885184572512435,5485.2,sh000300,0.0002007487929978821
2021-02-04,1.094879902034589,1.0988888554307565,1.1061358868579803,1.0863661457235487,899510534052.9,79897056.94400112,-0.002050973528768374,5473.95,sh000300,0.0002007487929978821
2021-02-05,1.1030543928854626,1.1007879390125166,1.114310377708854,1.0996316259648486,944960097478.65,79376099.78339204,0.0017281853140784786,5483.41,sh000300,0.0002007487929978821
2021-02-08,1.1053509590773585,1.1170787035642948,1.1194736366647595,1.1000732733094443,817109640114.9,73791798.05635019,0.014799185178566043,5564.56,sh000300,0.0002007487929978821
2021-02-09,1.1210153873949833,1.141507824184207,1.141507824184207,1.115169582542885,821361152601.0,76037443.92182842,0.021868755121698724,5686.25,sh000300,0.0002007487929978821
2021-02-10,1.1462113684041475,1.16589278006966,1.1690445361197266,1.1457396087406024,847675268472.4501,83723581.93983558,0.021362057595075923,5807.72,sh000300,0.0002007487929978821
2021-02-18,1.1888484045489676,1.157995322553123,1.1906230238790687,1.1538358075622068,1090161902006.1001,101876245.486866,-0.006773742535797211,5768.38,sh000300,0.0002007487929978821
2021-02-19,1.151097594025716,1.1600951549278808,1.1619119315045119,1.137707649532757,1068378931684.3501,91628533.44414666,0.0018133340729979963,5778.84,sh000300,0.0002007487929978821
2021-02-22,1.161434149377177,1.1236572415108352,1.161434149377177,1.1236572415108352,1405360295257.05,109133699.5087677,-0.03140941780703399,5597.33,sh000300,0.0002007487929978821
2021-02-23,1.112686319973501,1.1201120178264927,1.133178756762725,1.1123711443684943,1164678115910.1,85299059.59790017,-0.0031550757236039617,5579.67,sh000300,0.0002007487929978821
2021-02-24,1.1224828610717976,1.0915856143414937,1.1239583647003322,1.079974304154496,1122938811404.85,94827548.62517188,-0.025467455960657248,5437.57,sh000300,0.0002007487929978821
2021-02-25,1.1030082206630731,1.098007568229496,1.109665050638883,1.0929085488873498,1149376913077.8,82749888.64946249,0.005883142653795748,5469.56,sh000300,0.0002007487929978821
2021-02-26,1.072781474901382,1.0713481285193773,1.0873197024902885,1.067754725124715,1057363981273.05,81447338.69493209,-0.024279832381398192,5336.76,sh000300,0.0002007487929978821
2021-03-01,1.081885432663836,1.0878135445210635,1.0883716261655976,1.0731910024390976,884007925277.4,71897487.16954239,0.015368875497492773,5418.78,sh000300,0.0002007487929978821
2021-03-02,1.0947393778794903,1.07393176548526,1.0950786433396569,1.0649823842934143,978890637723.9,75570799.9670772,-0.012761175024636473,5349.63,sh000300,0.0002007487929978821
2021-03-03,1.0694590823772672,1.0945245766709828,1.0945627189416522,1.06727694299738,969913941161.55,67774862.9845323,0.01917515790811697,5452.21,sh000300,0.0002007487929978821
2021-03-04,1.0817308560932275,1.0600961586718458,1.0825117688979895,1.0548907424694107,1059907802296.2001,77164314.05301775,-0.03145513470684369,5280.71,sh000300,0.0002007487929978821
2021-03-05,1.042281710781214,1.0565007477892538,1.0655384584500185,1.0387244421692914,1009360763639.2501,70771934.31017695,-0.0033915893885481108,5262.8,sh000300,0.0002007487929978821
2021-03-08,1.0639264456422455,1.019807883405101,1.0692402661928995,1.0197637186706414,1146864350025.9001,81731619.43971011,-0.034730561678194105,5080.02,sh000300,0.0002007487929978821
2021-03-09,1.0170234976462202,0.9979222499924718,1.0226765836570408,0.9872644965722143,1149252259775.4001,83193353.71816877,-0.021460545430923572,4971.0,sh000300,0.0002007487929978821
2021-03-10,1.013191203187891,1.0044686681321326,1.0148413582663334,1.0000542021741092,846473278680.15,62147291.09819627,0.0065600482800241,5003.61,sh000300,0.0002007487929978821
2021-03-11,1.0086743553454385,1.0294839752275988,1.0315296054282472,1.0078753751493068,944467770732.7501,67021831.63680528,0.02490401929806696,5128.22,sh000300,0.0002007487929978821
2021-03-12,1.034593032009395,1.0331295733084405,1.034593032009395,1.0211729751974865,1001353915996.5001,64889588.73237174,0.003541189730549732,5146.38,sh000300,0.0002007487929978821
2021-03-15,1.0270549148323245,1.0108785770925552,1.0280104790869944,1.0022182741626264,1016957960002.05,66395759.14481014,-0.021537469055918912,5035.54,sh000300,0.0002007487929978821
2021-03-16,1.0146667068164252,1.0196753892017223,1.0206690957270619,1.0057414154797393,803940345492.9,54554497.65866683,0.008702145152257756,5079.36,sh000300,0.0002007487929978821
2021-03-17,1.0163449667258875,1.0239914882511767,1.0285464783642988,1.0077850381924578,743030001687.6001,52895785.19557951,0.004232816732816724,5100.86,sh000300,0.0002007487929978821
2021-03-18,1.0267477691790379,1.0322041213727202,1.0359561163138507,1.026053178355265,711842481670.65,52381392.19287944,0.008020216198837193,5141.77,sh000300,0.0002007487929978821
2021-03-19,1.0175012797735552,1.0051672739317654,1.02179529645578,0.9998815582121312,817812379084.8,56806787.4419585,-0.026193314753479857,5007.09,sh000300,0.0002007487929978821
2021-03-22,1.0054302548505927,1.0152167585092393,1.0180653838818794,1.0030493741656377,833891100913.2001,53039658.08465576,0.0099978230868627,5057.15,sh000300,0.0002007487929978821
2021-03-23,1.0151986911178696,1.0056008913246408,1.016595902717135,0.9970249028877712,787122874515.4501,51342583.57433225,-0.009471738034268262,5009.25,sh000300,0.0002007487929978821
2021-03-24,1.0008130326116413,0.9894285685607314,1.0086281831230488,0.9876619791823502,793957356454.3501,53393160.55928613,-0.01608224784149337,4928.69,sh000300,0.0002007487929978821
2021-03-25,0.9844861332771235,0.9889588163851165,0.9938590944221948,0.9803888504120368,662246512243.8,44120981.21834442,-0.00047477118666405804,4926.35,sh000300,0.0002007487929978821
2021-03-26,0.9944994830718579,1.0113704116353999,1.0139480261374927,0.9944994830718579,726911952100.9501,54985480.713461205,0.022661808438295905,5037.99,sh000300,0.0002007487929978821
2021-03-29,1.0142350969114797,1.0131550684051511,1.0211388479026768,1.0058297449486584,714266889771.6001,53434631.59826151,0.001764592625233652,5046.88,sh000300,0.0002007487929978821
2021-03-30,1.0123962379676192,1.0227608981500997,1.0250313669989057,1.010328525399741,690507563856.0,51176491.384865545,0.009481105158038128,5094.73,sh000300,0.0002007487929978821
2021-03-31,1.0209983237475784,1.0134521766187878,1.0209983237475784,1.0068776536481072,704042808374.4,48392199.749867,-0.0091015618099487,5048.36,sh000300,0.0002007487929978821
2021-04-01,1.0157768476417035,1.0259829162777157,1.0269163981651561,1.0151605488472,599380390801.5,42457029.269575514,0.01236441141281519,5110.78,sh000300,0.0002007487929978821
2021-04-02,1.0298111957601854,1.0361769399861482,1.0378371325042408,1.0271010870547141,632642682944.25,49797820.879881956,0.009935861062303708,5161.56,sh000300,0.0002007487929978821
2021-04-06,1.039605729370552,1.0319170505987332,1.0401096088409767,1.028903811215835,547122637002.15,42930619.73641683,-0.00411116019188007,5140.34,sh000300,0.0002007487929978821
2021-04-07,1.0321820390054903,1.0245696447750108,1.0321820390054903,1.0168307788049422,726100246099.8,49438643.940297306,-0.007120151585303769,5103.74,sh000300,0.0002007487929978821
2021-04-08,1.0194545655294247,1.0262699870517027,1.029666656629227,1.016204442570789,706211199992.1001,45855441.744908504,0.0016595672977073317,5112.21,sh000300,0.0002007487929978821
2021-04-09,1.0238268742409184,1.0108384273339557,1.0238268742409184,1.0081785058267336,639687577107.15,44469830.48370422,-0.015036549750499284,5035.34,sh000300,0.0002007487929978821
2021-04-12,1.0091601674244932,0.9932548405552711,1.012898109950114,0.9902958033464824,760374753543.9,53643729.99929737,-0.017395051774060977,4947.75,sh000300,0.0002007487929978821
2021-04-13,0.9936683830688469,0.9916267678440583,1.002647876579642,0.9885272064801709,662117838991.9501,45319688.71089162,-0.0016391288969732631,4939.64,sh000300,0.0002007487929978821
2021-04-14,0.9928412980416954,0.9998554608690414,1.0011583205355976,0.991753239583647,602050135371.3,44372765.96906461,0.008298175575548017,4980.63,sh000300,0.0002007487929978821
2021-04-15,0.9977034338081041,0.9934997540827285,0.9977034338081041,0.9837293103275216,542117251988.4,42924284.16874943,-0.006356625567448315,4948.97,sh000300,0.0002007487929978821
2021-04-16,0.9970991799411805,0.9969546408102221,0.9995623676312646,0.9872745340118642,554124990436.05,42837618.86556857,0.00347749127596253,4966.18,sh000300,0.0002007487929978821
2021-04-19,0.9970008130326116,1.0212131249560863,1.0214520160197536,0.9918495990042859,770962667763.75,61810508.60188503,0.02433258560905971,5087.02,sh000300,0.0002007487929978821
2021-04-20,1.016949220592811,1.0204803918616439,1.0278057153181366,1.0155720838728457,680162002276.3501,55535264.090256654,-0.0007175124139477962,5083.37,sh000300,0.0002007487929978821
2021-04-21,1.0148333283146134,1.0235659008100213,1.0259387515432563,1.0133778995653788,620861894802.6001,48696637.54925873,0.0030235847479131994,5098.74,sh000300,0.0002007487929978821
2021-04-22,1.0266855370532084,1.0216587872765415,1.027677236090618,1.0172222389512884,603578443439.4,48478594.5271864,-0.0018632054193781222,5089.24,sh000300,0.0002007487929978821
2021-04-23,1.0215764802714122,1.0309353890009736,1.0338522689632328,1.0211067280957973,608008592117.8501,53066976.26306122,0.00907994120929656,5135.45,sh000300,0.0002007487929978821
2021-04-26,1.0351792184849489,1.019249801760567,1.0401015788892567,1.0183905969265359,754086561315.4501,65396004.10009334,-0.011334936568363041,5077.24,sh000300,0.0002007487929978821
2021-04-27,1.0191293524847682,1.0219157457315788,1.023011834141347,1.0122978710590502,617497301721.3,51138348.06066628,0.002615594299265167,5090.52,sh000300,0.0002007487929978821
2021-04-28,1.0185933532074638,1.027681251066478,1.0277234083130073,1.015640338462465,600852026050.65,54640312.73771166,0.005641859770710855,5119.24,sh000300,0.0002007487929978821
2021-04-29,1.0294960201551786,1.0367008943358726,1.037989701586919,1.0265590653136196,697849675248.0,59042719.866702795,0.008776693415428971,5164.17,sh000300,0.0002007487929978821
2021-04-30,1.0351330462625592,1.0285344334367188,1.0365162054463146,1.0228010479086995,797621831787.0,63250946.98585724,-0.007877354928284785,5123.49,sh000300,0.0002007487929978821
2021-05-06,1.0235779457376013,1.0160137312174409,1.030423479578829,1.0112539773354612,791151107950.5,64893706.64578879,-0.012173342780019025,5061.12,sh000300,0.0002007487929978821
2021-05-07,1.0184909713230348,1.0029510072570689,1.022564164332962,1.0029489997691388,858078992294.7001,61155791.614722915,-0.012856838012139549,4996.05,sh000300,0.0002007487929978821
2021-05-10,1.0040330432513274,1.0022222891384864,1.0076364840856393,0.9944492958736084,850917121089.7501,56743013.23135294,-0.000726573993454882,4992.42,sh000300,0.0002007487929978821
2021-05-11,0.9949270780009434,1.0083732321559418,1.0104670420669095,0.9888724944041274,754806515830.9501,54389194.845573984,0.0061373041530961014,5023.06,sh000300,0.0002007487929978821
2021-05-12,1.0045108253786623,1.012687323717466,1.014016280727112,1.00282052054162,630733989027.4501,45839783.31335883,0.004278268625101056,5044.55,sh000300,0.0002007487929978821
2021-05-13,1.0022082367229768,1.0023327009746354,1.0081764983388037,0.9988155821213124,658930019078.1001,47742359.62861473,-0.010224896175080045,4992.97,sh000300,0.0002007487929978821
2021-05-14,1.0052756782799843,1.0259447740070462,1.026424563622311,0.99998795507242,794157606724.3501,63999274.96602326,0.023557121312565377,5110.59,sh000300,0.0002007487929978821
2021-05-17,1.0268923083099963,1.0408804842060886,1.0452367330141425,1.0268923083099963,766578123344.55,67339157.65003462,0.014558006022787895,5184.99,sh000300,0.0002007487929978821
2021-05-18,1.042072932036496,1.0414044385558132,1.0442289740732933,1.0352193682435484,589813060551.0,47814802.178525895,0.0005033760913715213,5187.6,sh000300,0.0002007487929978821
2021-05-19,1.0385076334728536,1.0383269595591558,1.0426009013620805,1.0341855119596093,591435605798.4,50335005.480843544,-0.002955123756650413,5172.27,sh000300,0.0002007487929978821
2021-05-20,1.0372790508597067,1.0411655474921455,1.0442129141698535,1.0342658114768084,689691698427.6001,55625174.05924097,0.0027338093332327507,5186.41,sh000300,0.0002007487929978821
2021-05-21,1.0437190721390788,1.0306744155700762,1.0471378240838325,1.0284601563833096,621515487773.4,53811442.05486464,-0.010076334111649543,5134.15,sh000300,0.0002007487929978821
2021-05-24,1.0316099049454466,1.0349784696919508,1.0349784696919508,1.0222911459744848,631347935433.6001,55911174.986700386,0.004175959019506736,5155.59,sh000300,0.0002007487929978821
2021-05-25,1.0368755457857808,1.067678440583376,1.0688588434862034,1.0361689100344285,911571298971.3,81239685.01711383,0.03159483201728608,5318.48,sh000300,0.0002007487929978821
2021-05-26,1.0692121613618797,1.0681020205366014,1.0728577594427213,1.0657231473395765,844872307659.6001,69548344.19424453,0.0003967298927514129,5320.59,sh000300,0.0002007487929978821
2021-05-27,1.066251116665161,1.071643229245084,1.0797233681632488,1.0611681572264546,739545447735.6001,62612284.76296586,0.0033154217859296953,5338.23,sh000300,0.0002007487929978821
2021-05-28,1.0717436036415828,1.0682023949331003,1.0760697401306873,1.061690104088249,819959131718.1001,66390013.964889035,-0.003210802082338038,5321.09,sh000300,0.0002007487929978821
2021-05-31,1.0675981410661768,1.0703062422837182,1.0703182872112982,1.0602928924889838,720319494033.15,64530859.92833268,0.0019695212822936625,5331.57,sh000300,0.0002007487929978821
2021-06-01,1.0680779306814419,1.0723358125809268,1.0727513625824323,1.0577975849920203,716474917991.25,64610164.29682716,0.0018962519483005646,5341.68,sh000300,0.0002007487929978821
2021-06-02,1.0736727995422928,1.0619550924950063,1.0745360193521836,1.0573017354733154,686202476950.65,59457010.077990904,-0.009680475056536575,5289.97,sh000300,0.0002007487929978821
2021-06-03,1.0610999026368353,1.0549931243538397,1.0668533630441546,1.0549489596193802,707196670425.3,57303468.81226976,-0.006555802773928865,5255.29,sh000300,0.0002007487929978821
2021-06-04,1.0495708994549668,1.0604113342768526,1.070892428759272,1.0481556204643319,720961186558.8,58684101.246449254,0.005135777473745495,5282.28,sh000300,0.0002007487929978821
2021-06-07,1.060935288626577,1.0594778523894124,1.061326748772923,1.0525158842482458,636143152309.5,56302661.265721135,-0.0008803016879074255,5277.63,sh000300,0.0002007487929978821
2021-06-08,1.059345358186034,1.0503417748200787,1.0677908599074548,1.0441225772130045,650362724728.2001,61036108.17790358,-0.00862318881770796,5232.12,sh000300,0.0002007487929978821
2021-06-09,1.048902405974284,1.0512110170937596,1.0546056791833538,1.0469752175615044,606829656013.3501,51206088.88755056,0.0008275804071771198,5236.45,sh000300,0.0002007487929978821
2021-06-10,1.0512150320696196,1.0582412398245455,1.063874250956066,1.0498198279582844,692367634815.4501,60516594.09597799,0.00668773692100566,5271.47,sh000300,0.0002007487929978821
2021-06-11,1.0591004446585763,1.0488522187760345,1.0591707067361258,1.0466239071737582,900663811223.55,73346280.60907184,-0.008872287995568717,5224.7,sh000300,0.0002007487929978821
2021-06-15,1.0476196211870277,1.0371806839511377,1.0490128178104328,1.0313288566352494,711735581899.65,66370887.21089664,-0.01112791165042959,5166.56,sh000300,0.0002007487929978821
2021-06-16,1.0365162054463146,1.01990223533781,1.036771156413422,1.0190048882331095,623405920061.1001,59880709.49120218,-0.01665905360626807,5080.49,sh000300,0.0002007487929978821
2021-06-17,1.0186756602125928,1.0241982595079646,1.028510343581559,1.0185632408885141,600016150539.3,56596561.7127887,0.004212192131074044,5101.89,sh000300,0.0002007487929978821
2021-06-18,1.0248085358386783,1.0243146938079035,1.0294458329569292,1.016776576630833,740157899736.75,71606511.52639344,0.00011368336048023231,5102.47,sh000300,0.0002007487929978821
2021-06-21,1.021427926164594,1.021889648388489,1.0285926505866883,1.0155018217952962,658457343757.9501,66553668.13253435,-0.0023674808475110387,5090.39,sh000300,0.0002007487929978821
2021-06-22,1.0250373894626956,1.0282674375420318,1.0290021781244039,1.0210645708492676,649651492556.55,62972962.33992793,0.006241172090939884,5122.16,sh000300,0.0002007487929978821
2021-06-23,1.029277203970811,1.0333323295893684,1.0380780310558382,1.025778152508858,679237249518.3,72021774.47960894,0.004925656363721664,5147.39,sh000300,0.0002007487929978821
2021-06-24,1.035173196021159,1.0350547542332902,1.0359500938500608,1.027950254449095,631065433112.4,62755563.15296054,0.001666864177767735,5155.97,sh000300,0.0002007487929978821
2021-06-25,1.035823622110472,1.0519176528451122,1.0542543687956074,1.0353578849107168,771765845693.7001,73928883.13087817,0.016291793784680708,5239.97,sh000300,0.0002007487929978821
2021-06-28,1.0546558663816032,1.0542844811145573,1.0560671303963785,1.0491573569413915,663484855928.4,67743236.94901983,0.002250012881753083,5251.76,sh000300,0.0002007487929978821
2021-06-29,1.053634055025244,1.0419946400072269,1.053634055025244,1.0404167544942635,623480700087.3,63215161.10130788,-0.011657044495559599,5190.54,sh000300,0.0002007487929978821
2021-06-30,1.0417617714073493,1.0487197245726558,1.0502032581529104,1.041209712226605,516828367685.85004,56413523.421562426,0.006454049097011083,5224.04,sh000300,0.0002007487929978821
2021-07-01,1.0521645738604994,1.049847932789304,1.0543848555110562,1.0420628945968462,633830062437.0,65062162.03077479,0.0010757957442897315,5229.66,sh000300,0.0002007487929978821
2021-07-02,1.041215734690395,1.0200287070773986,1.041215734690395,1.0186716452367328,649699667192.4,68772313.21469079,-0.028403376127702384,5081.12,sh000300,0.0002007487929978821
