date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000065,1.0048876043961126,1.0068426834438775,0.99608993512777,1.0,94715023.64176941,10.229999542236328,,0.09775171502905025
2025-06-13,sz000065,0.9970674746516525,1.0,0.9794722293382675,0.9833822942104975,134666731.89404297,10.0600004196167,-0.0166177057895025,0.09775171502905025
