date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000026,1.0081234300882764,1.0146222051475016,0.9935011474692653,1.0,117837479.01678085,12.3100004196167,,0.08123476571182256
2025-06-13,sz000026,0.9991876337497194,1.0097481625888374,0.9585702508938082,0.9658813922033137,177662443.8260622,11.890000343322754,-0.034118607796686296,0.08123476571182256
