date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000029,1.0169491713285868,1.0208232597152163,0.9878934622460882,1.0,153648573.01163295,20.649999618530277,,0.04842615101564699
2025-06-13,sz000029,1.0082324493672818,1.0082324493672818,0.9641646593322875,0.9733656538876152,147665875.77215198,20.100000381469727,-0.0266343461123848,0.04842615101564699
