date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000088,1.0087145883492998,1.010893183493581,0.9978213009696312,1.0,149700899.63658905,4.590000152587891,,0.21786491650467363
2025-06-13,sz000088,0.9978213009696312,1.0087145883492998,0.9956427058253501,1.0,100147492.07925797,4.590000152587891,0.0,0.21786491650467363
