date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000068,1.002976187730795,1.0119048218810929,0.9940476245384099,1.0,29829813.628669024,3.359999895095825,,0.29761905691115526
2025-06-13,sz000068,0.997023812269205,1.002976187730795,0.9821428736152297,0.9851190613460248,37258366.83673859,3.309999942779541,-0.014880938653975218,0.29761905691115526
