date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000069,1.0043478220306856,1.0043478220306856,0.9913043559386285,1.0,88538502.76441526,2.299999952316284,,0.4347826177095873
2025-06-13,sz000069,1.0,1.0,0.9782608898465714,0.9869565339079428,162911213.82251644,2.2699999809265137,-0.013043466092057199,0.4347826177095873
