date,symbol,open,high,low,close,volume,adjclose,change,factor
2025-06-12,sz000035,1.0091533095882244,1.0091533095882244,0.9977117271609726,1.0,40865616.9298172,4.369999885559082,,0.22883295793772399
2025-06-13,sz000035,0.9977117271609726,1.0022883819550847,0.9862700356176635,0.9885584175727482,68206385.74382114,4.320000171661377,-0.011441582427251795,0.22883295793772399
